location,villiage,MRT_min_distance,MRT_count_500,MRT_count_1000,mall_distance500,mall_distance1000,school_distance500,school_distance1000,school_distance1500,spot_distance_1000,spot_distance_2000,spot_distance_3000,spot_distance_4000,spot_distance_5000,pop_total,male_ratio,female_ratio,pop_density,average_age,pop_20_59,pop_ratio_20_59,pop_ratio_0_4,pop_ratio_5_9,pop_ratio_10_14,pop_ratio_15_19,pop_ratio_20_24,pop_ratio_25_29,pop_ratio_30_34,pop_ratio_35_39,pop_ratio_40_44,pop_ratio_45_49,pop_ratio_50_54,pop_ratio_55_59,pop_ratio_60_64,pop_ratio_65_69,pop_ratio_70_74,pop_ratio_75_79,pop_ratio_80_84,pop_ratio_85_89,pop_ratio_90_94,pop_ratio_95_99,pop_ratio_100_up,doctorate,master,bachelor,high_school,junior_high_school,elementary_school,self-taught,illiterate,median_income,buying_power_index,index_of_retail_saturation,rental_cost,success
清心福全新明店,,1.3,0,0,0,2,0,0,0,0,3,4,10,17,9048,0.480548187,0.519451813,19036.20235,40.21017823,5425,0.608115682,0.072861787,0.052236296,0.028247954,0.037551844,0.045062213,0.061652281,0.06938684,0.101446026,0.103015357,0.083510817,0.076000448,0.068041699,0.060979711,0.058177334,0.034525277,0.018607779,0.016141688,0.008407129,0.003250757,0.00089676,0,0.008208659,0.115848007,0.48020654,0.23196081,0.07268635,0.084734543,0.001985966,0.004369125,780,0.106293179,1025555594,399.3333333,1
清心福全港墘店,,0.5,1,2,0,0,3,8,11,1,1,4,6,9,9791,0.481462568,0.518537432,26794.84203,40.90001011,5740,0.580325549,0.048326762,0.044585987,0.055302801,0.043878273,0.057122637,0.065109696,0.073905571,0.089374179,0.079870589,0.069760388,0.069153776,0.076028713,0.077343039,0.064907492,0.032757052,0.020018198,0.015468608,0.010716813,0.005459509,0.000707714,0.000202204,0.011275964,0.113234421,0.503145401,0.234777448,0.064451039,0.067537092,0.001305638,0.004272997,754,0.106293179,1025555594,399.6666667,1
清心福全東湖店,,0.7,0,2,0,1,0,3,4,0,0,1,1,4,11642,0.475176087,0.524823913,37257.86586,36.03169371,6897,0.582910751,0.061528059,0.079783638,0.069050034,0.056541582,0.056457066,0.056372549,0.069810683,0.099983097,0.102772143,0.075980392,0.062964841,0.05856998,0.057724814,0.038370521,0.020368492,0.014959432,0.010649087,0.005240027,0.002281947,0.000591616,0,0.005137536,0.08658889,0.469763459,0.279674623,0.078454458,0.075671626,0.001284384,0.003425024,722,0.106293179,1025555594,610,1
清心福全西湖店,,1,0,1,0,2,1,4,5,0,3,3,4,12,7095,0.485412262,0.514587738,15884.19559,43.18410214,4349,0.597062054,0.052169138,0.031987919,0.018259198,0.036518396,0.053679297,0.069055464,0.07660626,0.115595826,0.07907743,0.059719934,0.064799561,0.078528281,0.090334981,0.080175728,0.038852279,0.02210324,0.01523888,0.011669412,0.004393191,0.001235585,0,0.01009483,0.109207709,0.491740593,0.236616702,0.066992964,0.079687978,0.001223616,0.004435607,679,0.106293179,1025555594,1332.666667,1
清心福全致遠店,,0.5,1,2,0,0,1,2,2,0,0,5,10,11,5855,0.479248506,0.520751494,12742.79119,39.45440729,3306,0.558257346,0.04964539,0.064167511,0.07125971,0.048463357,0.041708882,0.058257345,0.063323202,0.0938872,0.100472813,0.077169875,0.056399865,0.067038163,0.055555556,0.063492063,0.035292131,0.025498143,0.014690983,0.00726106,0.005572442,0.000675447,0.000168862,0.010360547,0.100704517,0.47803564,0.257563199,0.071902196,0.07708247,0.001243266,0.003108164,705,0.089723852,1095531712,505.3333333,1
清心福全知行店,,0.5,1,1,0,0,1,1,1,3,3,3,3,3,11608,0.48699173,0.51300827,7041.173169,42.73783373,6729,0.56851977,0.049340994,0.045116593,0.032020953,0.045116593,0.04950997,0.059817506,0.071645826,0.099864819,0.081953363,0.06936465,0.063281514,0.073082122,0.078911795,0.06978709,0.037428185,0.028979385,0.022135857,0.013771544,0.006421088,0.001943224,0.000506928,0.007640971,0.080278557,0.429441919,0.259406132,0.100493278,0.112680143,0.002708192,0.007350808,674,0.089723852,1095531712,505.3333333,1
清心福全光明店,,0.6,0,2,0,0,4,9,10,4,5,5,5,6,6324,0.466951297,0.533048703,32079.12487,42.59146625,3887,0.603103181,0.045306439,0.036307215,0.034600465,0.047478666,0.059270753,0.06454616,0.069200931,0.086733902,0.078200155,0.076803724,0.082544608,0.085802948,0.068580295,0.062994569,0.036617533,0.025911559,0.020325834,0.010240497,0.006982157,0.001241272,0.000310318,0.009831461,0.087780899,0.473314607,0.265800562,0.079002809,0.078125,0.001580056,0.004564607,647,0.089723852,1095531712,581,1
清心福全石牌店,,1,0,1,0,0,1,4,5,0,0,1,10,11,5254,0.468024362,0.531975638,43366.14838,39.52934537,2913,0.547968397,0.045146727,0.070541761,0.074115877,0.046463506,0.053987961,0.052859293,0.059255079,0.082957111,0.09800602,0.070917983,0.069413093,0.060571859,0.061512415,0.060195636,0.037998495,0.025583145,0.011662904,0.009217457,0.006395786,0.002633559,0.000564334,0.019735315,0.118876248,0.509635477,0.218713722,0.056419782,0.070814952,0.001857441,0.003947063,779,0.089723852,1095531712,825,1
清心福全中和店,,0.7,0,1,0,0,1,10,10,2,5,5,5,5,4185,0.480764636,0.519235364,41205.92579,43.31793103,2594,0.596321839,0.045977011,0.039310345,0.024597701,0.04091954,0.048505747,0.070344828,0.072643678,0.094252874,0.085057471,0.073793103,0.073333333,0.078390805,0.069425287,0.066436782,0.044597701,0.031724138,0.02183908,0.011954023,0.004827586,0.00183908,0.000229885,0.008522727,0.072055785,0.439566116,0.266012397,0.092200413,0.112345041,0.001033058,0.008264463,635,0.089723852,1095531712,548,1
清心福全中央北店,,0.6,0,2,0,0,0,1,2,0,3,3,3,7,7581,0.485951721,0.514048279,2792.850838,40.83493405,4695,0.601229351,0.050582661,0.043411448,0.043923678,0.046612883,0.057753874,0.065565373,0.072992701,0.097323601,0.082340889,0.079395569,0.071712127,0.074145217,0.069022922,0.058138046,0.030221539,0.02484313,0.015622999,0.01024459,0.00537841,0.000640287,0.000128057,0.009506833,0.085561497,0.434640523,0.262774807,0.094622698,0.102198455,0.002525253,0.008169935,680,0.089723852,1095531712,505.3333333,1
清心福全復興崗店,,0.5,1,1,0,0,0,2,6,0,2,4,6,8,5436,0.495768948,0.504231052,5026.580309,43.72563177,3357,0.605956679,0.040794224,0.028158845,0.028519856,0.047472924,0.058483755,0.062635379,0.064259928,0.087184116,0.087364621,0.08267148,0.086281588,0.077075812,0.07599278,0.066064982,0.037725632,0.027256318,0.017509025,0.013537906,0.009025271,0.001805054,0.000180505,0.0076,0.088,0.4312,0.2642,0.0986,0.1,0.002,0.0084,655,0.089723852,1095531712,448,1
清心福全饒河店,,0.2,1,2,2,2,0,1,3,1,4,7,11,14,8075,0.492012384,0.507987616,25540.33261,44.97455127,4907,0.603270224,0.040447504,0.034177526,0.01979346,0.035406934,0.049422179,0.059380379,0.071059749,0.089992624,0.084583231,0.077944431,0.08446029,0.086427342,0.080649127,0.068969757,0.040078682,0.029997541,0.0199164,0.010572904,0.007130563,0.005409393,0.004179985,0.005973391,0.08946511,0.466196036,0.270567472,0.083084442,0.078875916,0.002172142,0.00366549,662,0.08152381,858932317.5,934,1
清心福全新東店,,2,0,0,0,0,1,3,4,0,7,10,14,19,4670,0.430192719,0.569807281,80753.4797,44.22923729,2631,0.557415254,0.041949153,0.048305085,0.037076271,0.040466102,0.052542373,0.05,0.05,0.078177966,0.08940678,0.081355932,0.08220339,0.073728814,0.068644068,0.06779661,0.051483051,0.0375,0.025211864,0.012923729,0.007627119,0.003389831,0.000211864,0.015052197,0.150764749,0.559359068,0.193250789,0.04345715,0.035931051,0.000971109,0.001213887,823,0.08152381,858932317.5,563.3333333,1
清心福全東興店,,1.3,0,0,0,0,0,7,7,1,11,13,14,20,7938,0.461073318,0.538926682,51659.36936,43.73120277,4595,0.569181221,0.044345349,0.036293819,0.033940295,0.040629258,0.055122012,0.063421281,0.073330856,0.084726867,0.078161774,0.068499938,0.066889632,0.079028862,0.082249474,0.074074074,0.045336306,0.03183451,0.019571411,0.013997275,0.007432181,0.000990958,0.00012387,0.014269726,0.125769446,0.530637941,0.222160045,0.052602126,0.050643537,0.000699496,0.003217683,722,0.08152381,858932317.5,465.6666667,1
清心福全延吉店,,0.9,0,3,0,3,0,3,7,2,10,15,21,32,4152,0.471579961,0.528420039,66381.1756,41.26146572,2223,0.525531915,0.05106383,0.0643026,0.065248227,0.044917258,0.05035461,0.050591017,0.05177305,0.079432624,0.080614657,0.083687943,0.061702128,0.067375887,0.064775414,0.061702128,0.044208038,0.032387707,0.025531915,0.013475177,0.005200946,0.00141844,0.000236407,0.013848817,0.135314484,0.551067513,0.21321408,0.040392383,0.04356607,0.001731102,0.000865551,783,0.08152381,858932317.5,600,1
清心福全福德店,,0.9,0,1,0,0,1,4,5,0,3,8,10,12,7818,0.486953185,0.513046815,9243.674563,42.97433022,4748,0.59165109,0.047975078,0.036884735,0.026417445,0.040249221,0.053956386,0.070778816,0.081619938,0.093707165,0.083862928,0.060062305,0.070155763,0.077507788,0.074766355,0.073271028,0.043115265,0.028411215,0.017694704,0.012087227,0.005856698,0.001370717,0.000249221,0.00897364,0.08931576,0.482333146,0.242148065,0.080061694,0.087352776,0.003084689,0.00673023,663,0.087254353,704280209.3,616,1
清心福全忠孝東店,,0.4,1,3,0,2,1,5,7,1,5,10,12,14,4937,0.480251165,0.519748835,35679.04807,44.22986443,2892,0.576555024,0.046251994,0.033692185,0.028508772,0.03807815,0.051236045,0.05960925,0.074362041,0.098285486,0.083931419,0.069178628,0.067783094,0.072169059,0.076555024,0.071969697,0.03708134,0.039274322,0.025119617,0.01754386,0.007575758,0.001395534,0.000398724,0.010062612,0.103309481,0.478085868,0.232334526,0.07647585,0.091681574,0.002012522,0.006037567,675,0.087254353,704280209.3,751,1
清心福全新松山店,,0.6,0,1,0,0,1,6,6,0,7,10,11,15,7828,0.476494635,0.523505365,86635.09842,41.20346212,4299,0.539262419,0.05469142,0.059207225,0.052182639,0.053938786,0.054816859,0.046537883,0.056447566,0.076141495,0.086552935,0.077019568,0.074510788,0.067235324,0.068866031,0.058705469,0.042398394,0.030105369,0.018564977,0.012167587,0.007275464,0.00263422,0,0.012334537,0.141395909,0.536251504,0.20412154,0.054602888,0.047984356,0.000902527,0.002406739,801,0.087254353,704280209.3,929.6666667,1
清心福全松仁店,,0.7,0,2,0,5,2,3,4,0,5,7,14,21,8882,0.478495834,0.521504166,30061.10272,44.78440316,5077,0.564801424,0.04116142,0.036266548,0.031705418,0.04038269,0.05295361,0.061074647,0.068750695,0.074869285,0.07542552,0.07620425,0.079652909,0.075870508,0.076093003,0.069529425,0.052397375,0.035599066,0.023695628,0.016464568,0.008232284,0.002781177,0.000889977,0.014360639,0.126623377,0.513236763,0.216533467,0.057192807,0.065934066,0.002372627,0.003746254,723,0.087254353,704280209.3,609.6666667,1
清心福全世貿店,,0.5,1,2,0,6,0,5,8,2,6,10,18,22,3899,0.482174917,0.517825083,22000.75169,44.94100075,2300,0.572566592,0.042569081,0.033856112,0.027134678,0.044560617,0.050784167,0.056260891,0.066467513,0.075678367,0.086880757,0.071197411,0.084142395,0.081155091,0.071446353,0.068956933,0.047547921,0.035598706,0.026636794,0.01742594,0.008464028,0.002987304,0.000248942,0.011385726,0.103304638,0.477922799,0.242988059,0.077478478,0.078866981,0.002777006,0.005276312,696,0.087254353,704280209.3,1463.666667,1
清心福全永吉店,,0.7,0,2,0,11,0,6,8,0,10,12,14,17,5210,0.461612284,0.538387716,47233.80403,43.54012933,3096,0.588817041,0.048497528,0.039748954,0.03157094,0.035184481,0.048497528,0.055154051,0.068276911,0.095283378,0.095283378,0.074362876,0.080258653,0.071700266,0.06675542,0.065804488,0.049448459,0.030620008,0.023773298,0.012171928,0.005135032,0.001901864,0.000570559,0.017502161,0.151469317,0.531331029,0.194900605,0.052290406,0.049049265,0.001296456,0.002160761,753,0.087254353,704280209.3,575,1
清心福全五分埔店,,0.4,1,3,2,2,1,3,6,3,7,10,13,14,5492,0.489439184,0.510560816,35502.27464,44.35632184,3249,0.583512931,0.045797414,0.02891523,0.023706897,0.03753592,0.054956897,0.067349138,0.08045977,0.093211207,0.074892241,0.062859195,0.072377874,0.077406609,0.08045977,0.075610632,0.045079023,0.034303161,0.022988506,0.014727011,0.006106322,0.001077586,0.000179598,0.008366534,0.099003984,0.482071713,0.246015936,0.079681275,0.078884462,0.002788845,0.003187251,685,0.087254353,704280209.3,462,1
清心福全南港店,,0.5,1,5,2,9,2,5,9,4,18,28,40,44,4809,0.479725515,0.520274485,10239.58661,41.19955384,2957,0.599675522,0.048874468,0.046846481,0.037112148,0.047657676,0.056378017,0.059419996,0.068545934,0.106266477,0.096126546,0.074427094,0.067126344,0.071385115,0.064489961,0.054552829,0.034678564,0.031028189,0.020077063,0.010951126,0.003650375,0.000202799,0.000202799,0.005846586,0.073199252,0.432179607,0.272684752,0.086295603,0.121375117,0.002572498,0.005846586,634,0.041726568,681187333.8,1317.333333,1
清心福全經貿店,,0.5,1,3,0,3,0,3,3,0,0,0,4,4,6764,0.512566529,0.487433471,15734.43838,41.79935275,4019,0.591203295,0.050456016,0.044571933,0.038246543,0.047661077,0.05913504,0.053103854,0.068843778,0.084142395,0.089732274,0.076934392,0.080611945,0.078699618,0.070167696,0.058987938,0.034863195,0.028096499,0.021182701,0.008531921,0.004265961,0.001471021,0.000294204,0.008995248,0.083333333,0.456551256,0.27359131,0.08197556,0.088424983,0.001866938,0.005261371,669,0.041726568,681187333.8,397,1
清心福全峨眉店,,0.3,1,2,5,9,0,6,7,5,22,23,33,39,3258,0.481276857,0.518723143,19739.80651,47.29997003,1863,0.558285886,0.039556488,0.029068025,0.02517231,0.027869344,0.035061432,0.044051543,0.056937369,0.077314954,0.086904405,0.084507042,0.09109979,0.08240935,0.089002098,0.087204076,0.055738687,0.040455499,0.025771651,0.011687144,0.00839077,0.001798022,0,0.009920635,0.083002646,0.422619048,0.283730159,0.118716931,0.075066138,0.003306878,0.003637566,676,0.068733215,1220539682,4586.333333,1
清心福全寶興店,,1.3,0,0,0,0,1,2,2,0,8,12,19,29,5546,0.483231158,0.516768842,38686.23318,43.58845405,3381,0.598724987,0.050292191,0.037542058,0.022843988,0.035771206,0.05471932,0.063927749,0.072782008,0.102178148,0.078979989,0.072604923,0.07419869,0.07933416,0.069063219,0.059323535,0.041615017,0.033823269,0.027625288,0.015937666,0.006020896,0.001239596,0.000177085,0.004978096,0.056152927,0.397849462,0.295101553,0.109916368,0.124850657,0.004978096,0.00617284,599,0.068733215,1220539682,283.3333333,1
清心福全龍山店,,0.2,1,1,0,0,0,5,6,5,15,20,26,33,5816,0.485729023,0.514270977,17794.60689,45.99760479,3398,0.581351583,0.037810094,0.023952096,0.027887083,0.033361848,0.046364414,0.057998289,0.066723695,0.086569718,0.081437126,0.071856287,0.084345595,0.086056459,0.086569718,0.075449102,0.049101796,0.037639008,0.02566296,0.014371257,0.005303678,0.001368691,0.000171086,0.005450103,0.05600451,0.363841383,0.28810374,0.136252584,0.135312911,0.003382823,0.011651945,586,0.068733215,1220539682,562.6666667,1
清心福全康定店,,0.2,1,1,0,1,0,6,8,6,16,22,27,36,4878,0.488724887,0.511275113,43024.49055,46.1895963,2752,0.55272143,0.039767021,0.031532436,0.02269532,0.034946776,0.04820245,0.058043784,0.070496084,0.084755975,0.082948383,0.064269934,0.065876682,0.078128138,0.082345853,0.088772846,0.048604137,0.043382205,0.028720627,0.016469171,0.007431211,0.002410123,0.000200844,0.008202172,0.071381068,0.38816227,0.273996896,0.121702505,0.128574595,0.001995123,0.005985369,594,0.068733215,1220539682,499.6666667,1
清心福全昆明店,,0.4,1,2,8,8,3,6,6,7,22,24,33,39,3748,0.459711846,0.540288154,26275.98299,45.01412873,2210,0.578231293,0.053113553,0.034013605,0.021978022,0.031135531,0.041862899,0.044740973,0.064364207,0.094976452,0.095761381,0.086080586,0.078231293,0.072213501,0.082679226,0.073783359,0.049188906,0.027472527,0.019623234,0.01674516,0.008634223,0.002354788,0.001046572,0.020851689,0.092217327,0.45256975,0.263436123,0.091923642,0.074008811,0.000587372,0.004405286,701,0.068733215,1220539682,2511.333333,1
清心福全成都店,,0.2,1,3,8,8,3,6,7,7,22,24,32,40,3748,0.459711846,0.540288154,26275.98299,45.01412873,2210,0.578231293,0.053113553,0.034013605,0.021978022,0.031135531,0.041862899,0.044740973,0.064364207,0.094976452,0.095761381,0.086080586,0.078231293,0.072213501,0.082679226,0.073783359,0.049188906,0.027472527,0.019623234,0.01674516,0.008634223,0.002354788,0.001046572,0.020851689,0.092217327,0.45256975,0.263436123,0.091923642,0.074008811,0.000587372,0.004405286,701,0.068733215,1220539682,1125.666667,1
麻古茶坊松江南京店,,0.3,1,2,0,2,0,5,6,0,11,18,31,53,4620,0.454761905,0.545238095,16655.36849,43.9877261,2690,0.579242033,0.053832903,0.034237726,0.025624462,0.038975022,0.046296296,0.058570198,0.072782084,0.092807924,0.079672696,0.066322136,0.079888028,0.08290267,0.076873385,0.071490095,0.043066322,0.027993109,0.022394488,0.018087855,0.006244617,0.001722653,0.000215332,0.017249757,0.147230321,0.537900875,0.205539359,0.048833819,0.04154519,0.000485909,0.001214772,801,0.091203468,450445974.8,895.6666667,1
麻古茶坊台北錦州店,,0.4,1,3,0,0,0,4,5,1,7,13,26,42,7532,0.477827934,0.522172066,38544.96292,44.98351433,4205,0.550176632,0.037943216,0.03558812,0.035195604,0.046578569,0.046186053,0.055213921,0.061101662,0.084652623,0.079288238,0.070914562,0.077194819,0.075624755,0.078241528,0.079157399,0.051550438,0.036896507,0.021326704,0.019102447,0.006149418,0.001831741,0.000261677,0.01247798,0.131972989,0.510569583,0.221520846,0.060628303,0.059453905,0.000587199,0.002789196,753,0.091203468,450445974.8,822,1
麻古茶坊台北農安店,,0.6,0,4,0,0,2,10,12,3,15,17,27,46,5068,0.433307024,0.566692976,38310.23299,43.59832969,3004,0.597335454,0.05885862,0.037582024,0.020878902,0.03121893,0.039172798,0.055080533,0.078942136,0.095645258,0.09186717,0.079936369,0.080135216,0.076555975,0.080930603,0.065221714,0.038377411,0.030224697,0.019685822,0.012527341,0.005368861,0.001391927,0.000397693,0.012390178,0.103852219,0.499887362,0.247803559,0.067582789,0.063527822,0.002478036,0.002478036,723,0.091203468,450445974.8,446,1
麻古茶坊台北遼寧店,,0.5,2,4,1,7,0,3,5,0,6,14,32,48,6198,0.461923201,0.538076799,21331.73117,45.23009709,3361,0.543851133,0.041262136,0.043042071,0.027508091,0.037702265,0.053236246,0.059223301,0.059223301,0.082038835,0.068446602,0.065857605,0.072815534,0.083009709,0.086245955,0.082524272,0.048058252,0.034304207,0.027346278,0.018770227,0.007443366,0.001779935,0.000161812,0.016578612,0.141009291,0.526689743,0.203497905,0.061577701,0.048096192,0.00072873,0.001821825,824,0.091203468,450445974.8,1235.333333,1
麻古茶坊台北信陽店,,0.5,1,4,3,9,0,5,12,6,22,28,38,45,3488,0.482798165,0.517201835,5667.284767,40.01035971,1877,0.540143885,0.05352518,0.061294964,0.069928058,0.05323741,0.049496403,0.046330935,0.056978417,0.084028777,0.09323741,0.075395683,0.071942446,0.062733813,0.058129496,0.06647482,0.034244604,0.025035971,0.019856115,0.011223022,0.005755396,0.001151079,0,0.022943876,0.140840099,0.533003883,0.218496294,0.049064596,0.032474409,0.000705965,0.002470879,795,0.062155041,360062293.6,736,1
麻古茶坊台北公館店,,0.3,1,2,0,1,1,5,6,2,7,9,21,36,2588,0.483384853,0.516615147,24761.89254,45.60278746,1397,0.54084398,0.046070461,0.035617499,0.027487418,0.0414247,0.046457607,0.063492063,0.057297716,0.081300813,0.069299264,0.065427797,0.081300813,0.076267906,0.082075106,0.067363531,0.055749129,0.04026326,0.029810298,0.02129307,0.010065815,0.001548587,0.000387147,0.034332899,0.170795306,0.508039983,0.191655802,0.043893959,0.047805302,0.000434594,0.003042156,820,0.062155041,360062293.6,1470,1
麻古茶坊台北古亭店,,0.4,1,3,0,0,1,5,9,1,12,28,32,40,3191,0.471012222,0.528987778,35576.50555,45.95507692,1847,0.568307692,0.050153846,0.028,0.018461538,0.029846154,0.042461538,0.053230769,0.068923077,0.096307692,0.087692308,0.068307692,0.068923077,0.082461538,0.082153846,0.077538462,0.061538462,0.033538462,0.025538462,0.014153846,0.007692308,0.002461538,0.000615385,0.020095368,0.139305177,0.492847411,0.219686649,0.0626703,0.059945504,0.002043597,0.003405995,748,0.062155041,360062293.6,864,1
麻古茶坊松山車站店,,0.2,1,3,1,2,1,2,3,3,5,9,13,15,3964,0.496972755,0.503027245,34489.79021,41.96752768,2455,0.603936039,0.053628536,0.033702337,0.029274293,0.04600246,0.04600246,0.074292743,0.087330873,0.098892989,0.073554736,0.072078721,0.075522755,0.076260763,0.074292743,0.063714637,0.036162362,0.02902829,0.016728167,0.010086101,0.003198032,0.000246002,0,0.004177109,0.064327485,0.417710944,0.261487051,0.123920913,0.110832637,0.006126427,0.011417432,615,0.087254353,704280209.3,812.3333333,1
麻古茶坊信義永吉店,,0.7,0,2,0,9,0,6,8,0,10,12,14,17,5210,0.461612284,0.538387716,47233.80403,43.54012933,3096,0.588817041,0.048497528,0.039748954,0.03157094,0.035184481,0.048497528,0.055154051,0.068276911,0.095283378,0.095283378,0.074362876,0.080258653,0.071700266,0.06675542,0.065804488,0.049448459,0.030620008,0.023773298,0.012171928,0.005135032,0.001901864,0.000570559,0.017502161,0.151469317,0.531331029,0.194900605,0.052290406,0.049049265,0.001296456,0.002160761,753,0.087254353,704280209.3,558.3333333,1
麻古茶坊內湖科學園區店,,0.3,1,2,0,0,2,4,7,0,3,3,4,11,6288,0.473441476,0.526558524,35146.4455,39.41730159,3674,0.583174603,0.059047619,0.060634921,0.046507937,0.043968254,0.053333333,0.060952381,0.073333333,0.101587302,0.092698413,0.067619048,0.060952381,0.072698413,0.072539683,0.061269841,0.02952381,0.018095238,0.012539683,0.007142857,0.004761905,0.000793651,0,0.014087188,0.122786979,0.498762612,0.234151913,0.06320198,0.062059775,0.001332572,0.003616981,790,0.106293179,1025555594,1286.333333,1
